,CoC Name,CoC Number,Year,Overall Homeless,Overall Homeless - Under 18,Overall Homeless - Age 18 to 24,Overall Homeless - Over 24,Overall Homeless - Male,Overall Homeless - Female,Overall Homeless - Transgender,Overall Homeless - Nonbinary Gender,Overall Homeless - White,Overall Homeless - Black or African American,Overall Homeless - Asian or Asian American,Overall Homeless - American Indian or Alaska Native,Overall Homeless - Native Hawaiian or Other Pacific Islander,Overall Homeless - Multiple Races,Overall Homeless - Hispanic/Latino,Overall Homeless - Non-Hispanic/Non-Latino,Label
1482,South-Southeast Puerto Rico CoC,PR-503,2019,1190.0,0.0218487394957983,0.0260504201680672,0.9521008403361344,0.8050420168067227,0.1873949579831932,0.007563025210084,0.0,0.4436974789915966,0.188235294117647,0.0008403361344537,0.0042016806722689,0.0016806722689075,0.361344537815126,0.984033613445378,0.0159663865546218,2
1483,Rhode Island Statewide CoC,RI-500,2019,1055.0,0.1867298578199052,0.0369668246445497,0.776303317535545,0.6540284360189573,0.3393364928909952,0.0066350710900473,0.0,0.6208530805687204,0.2928909952606635,0.0075829383886255,0.0161137440758293,0.0037914691943127,0.0587677725118483,0.2426540284360189,0.7573459715639811,4
1484,Charleston/Low Country CoC,SC-500,2019,403.0,0.0769230769230769,0.0297766749379652,0.8933002481389578,0.7121588089330024,0.2853598014888337,0.0024813895781637,0.0,0.3076923076923077,0.6104218362282878,0.0049627791563275,0.0074441687344913,0.0074441687344913,0.0620347394540942,0.0570719602977667,0.9429280397022332,1
1485,"Greenville, Anderson, Spartanburg/Upstate CoC",SC-501,2019,1401.0,0.1370449678800856,0.052819414703783,0.8101356174161314,0.6338329764453962,0.3654532476802284,0.0,0.0007137758743754,0.5074946466809421,0.4375446109921485,0.0028551034975017,0.0078515346181299,0.0021413276231263,0.0421127765881513,0.032119914346895,0.9678800856531048,4
1486,Columbia/Midlands CoC,SC-502,2019,1215.0,0.1168724279835391,0.0781893004115226,0.8049382716049382,0.6551440329218107,0.3423868312757201,0.0008230452674897,0.0016460905349794,0.2930041152263374,0.6707818930041153,0.0041152263374485,0.0098765432098765,0.0016460905349794,0.0205761316872428,0.0246913580246913,0.9753086419753086,1
1487,"Myrtle Beach, Sumter City & County CoC",SC-503,2019,1153.0,0.1344319167389419,0.0711188204683434,0.7944492627927147,0.5862966175195143,0.4137033824804857,0.0,0.0,0.5221162185602776,0.4215091066782307,0.002601908065915,0.0086730268863833,0.0017346053772766,0.0433651344319167,0.0190806591500433,0.9809193408499568,4
1488,South Dakota Statewide CoC,SD-500,2019,995.0,0.1889447236180904,0.0723618090452261,0.7386934673366834,0.6080402010050251,0.3909547738693467,0.0010050251256281,0.0,0.2864321608040201,0.0753768844221105,0.0030150753768844,0.6120603015075377,0.0,0.0231155778894472,0.050251256281407,0.949748743718593,0
1489,Chattanooga/Southeast Tennessee CoC,TN-500,2019,463.0,0.1295896328293736,0.0583153347732181,0.8120950323974082,0.6652267818574514,0.3326133909287257,0.0,0.0021598272138228,0.6263498920086393,0.2937365010799136,0.0043196544276457,0.0172786177105831,0.0021598272138228,0.0561555075593952,0.0431965442764578,0.956803455723542,4
1490,Memphis/Shelby County CoC,TN-501,2019,1325.0,0.2754716981132075,0.0475471698113207,0.6769811320754717,0.5818867924528301,0.4150943396226415,0.0030188679245283,0.0,0.2030188679245283,0.7788679245283019,0.0022641509433962,0.0022641509433962,0.0,0.0135849056603773,0.0166037735849056,0.9833962264150944,1
1491,Knoxville/Knox County CoC,TN-502,2019,800.0,0.06625,0.075,0.85875,0.565,0.43375,0.00125,0.0,0.725,0.23125,0.0,0.01125,0.0,0.0325,0.035,0.965,3
1492,Central Tennessee CoC,TN-503,2019,357.0,0.1736694677871148,0.0560224089635854,0.7703081232492998,0.6218487394957983,0.3781512605042016,0.0,0.0,0.5434173669467787,0.4425770308123249,0.0,0.0,0.0028011204481792,0.011204481792717,0.0308123249299719,0.969187675070028,4
1493,Nashville-Davidson County CoC,TN-504,2019,1986.0,0.0624370594159113,0.0433031218529708,0.8942598187311178,0.7532729103726082,0.2452165156092648,0.0015105740181268,0.0,0.5,0.4481369587109768,0.0070493454179254,0.0156092648539778,0.0030211480362537,0.026183282980866,0.0342396777442094,0.9657603222557906,4
1494,Upper Cumberland CoC,TN-506,2019,273.0,0.1575091575091575,0.0879120879120879,0.7545787545787546,0.5641025641025641,0.4322344322344322,0.0036630036630036,0.0,0.8681318681318682,0.0695970695970696,0.0036630036630036,0.0073260073260073,0.0219780219780219,0.0293040293040293,0.0329670329670329,0.967032967032967,3
1495,Jackson/West Tennessee CoC,TN-507,2019,959.0,0.2669447340980188,0.0646506777893639,0.6684045881126173,0.4869655891553702,0.5130344108446299,0.0,0.0,0.602711157455683,0.3232533889468196,0.0,0.0,0.0,0.0740354535974974,0.0,1.0,0
1496,Appalachian Regional CoC,TN-509,2019,405.0,0.1580246913580247,0.0493827160493827,0.7925925925925926,0.6444444444444445,0.3555555555555555,0.0,0.0,0.9160493827160494,0.0790123456790123,0.0,0.0049382716049382,0.0,0.0,0.0543209876543209,0.945679012345679,3
1497,Murfreesboro/Rutherford County CoC,TN-510,2019,384.0,0.09375,0.0494791666666666,0.8567708333333334,0.5885416666666666,0.4114583333333333,0.0,0.0,0.7369791666666666,0.2447916666666666,0.0,0.0,0.0026041666666666,0.015625,0.03125,0.96875,3
1498,"Morristown/Blount, Sevier, Campbell, Cocke Counties CoC",TN-512,2019,515.0,0.2077669902912621,0.0776699029126213,0.7145631067961165,0.5339805825242718,0.4621359223300971,0.0019417475728155,0.0019417475728155,0.9184466019417477,0.058252427184466,0.003883495145631,0.0019417475728155,0.0019417475728155,0.0155339805825242,0.0194174757281553,0.9805825242718448,3
1499,San Antonio/Bexar County CoC,TX-500,2019,2872.0,0.1821030640668523,0.0445682451253481,0.7733286908077994,0.6312674094707521,0.36525069637883,0.0034818941504178,0.0,0.7329387186629527,0.2200557103064067,0.0055710306406685,0.0087047353760445,0.003133704735376,0.0295961002785515,0.4564763231197771,0.5435236768802229,2
1500,Austin/Travis County CoC,TX-503,2019,2255.0,0.166740576496674,0.047450110864745,0.7858093126385809,0.6607538802660754,0.3348115299334812,0.0022172949002217,0.0022172949002217,0.5915742793791574,0.3441241685144124,0.0048780487804878,0.0155210643015521,0.002660753880266,0.0412416851441241,0.2966740576496674,0.7033259423503326,2
1501,"Dallas City & County, Irving CoC",TX-600,2019,4538.0,0.1613045394446892,0.0511238431026884,0.7875716174526223,0.6608638166593213,0.3373732921992067,0.001762891141472,0.0,0.3616130453944469,0.5722785368003526,0.0167474658439841,0.00991626267078,0.004627589246364,0.0348171000440722,0.1472014103129131,0.8527985896870868,1
1502,"Fort Worth, Arlington/Tarrant County CoC",TX-601,2019,2028.0,0.141025641025641,0.0409270216962524,0.8180473372781065,0.6405325443786982,0.3565088757396449,0.0029585798816568,0.0,0.4970414201183432,0.4807692307692308,0.0108481262327416,0.0093688362919132,0.0019723865877712,0.0,0.1331360946745562,0.8668639053254438,4
1503,El Paso City & County CoC,TX-603,2019,809.0,0.2311495673671199,0.0840543881334981,0.6847960444993819,0.6711990111248455,0.3288009888751545,0.0,0.0,0.8813349814585909,0.0803461063040791,0.0049443757725587,0.0086526576019777,0.0012360939431396,0.0234857849196538,0.7045735475896168,0.2954264524103832,2
1504,Waco/McLennan County CoC,TX-604,2019,193.0,0.1813471502590673,0.0880829015544041,0.7305699481865285,0.6269430051813472,0.3730569948186528,0.0,0.0,0.533678756476684,0.3937823834196891,0.0,0.0,0.005181347150259,0.0673575129533678,0.1968911917098445,0.8031088082901554,4
1505,Texas Balance of State CoC,TX-607,2019,8072.0,0.1620416253716551,0.0687561942517343,0.7692021803766105,0.6121159563924677,0.383424182358771,0.0029732408325074,0.0014866204162537,0.7039147670961348,0.2550792864222002,0.0044598612487611,0.0087958374628344,0.0021060455896927,0.0256442021803766,0.3363478691774034,0.6636521308225967,2
1506,Amarillo CoC,TX-611,2019,777.0,0.1492921492921493,0.0527670527670527,0.797940797940798,0.631917631917632,0.3667953667953668,0.0012870012870012,0.0,0.694980694980695,0.2368082368082368,0.0102960102960102,0.0115830115830115,0.0,0.0463320463320463,0.2985842985842986,0.7014157014157014,2
1507,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",TX-624,2019,243.0,0.1234567901234567,0.0205761316872428,0.8559670781893004,0.6378600823045267,0.3621399176954732,0.0,0.0,0.7860082304526749,0.176954732510288,0.0041152263374485,0.0082304526748971,0.0,0.0246913580246913,0.037037037037037,0.9629629629629628,3
1508,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",TX-700,2019,3938.0,0.1609954291518537,0.0711020822752666,0.7679024885728797,0.6183341797866938,0.3788725241239207,0.0027932960893854,0.0,0.4083291010665312,0.547739969527679,0.0063484002031488,0.0073641442356526,0.0045708481462671,0.0256475368207211,0.1188420518029456,0.8811579481970544,1
1509,"Bryan, College Station/Brazos Valley CoC",TX-701,2019,123.0,0.1788617886178861,0.056910569105691,0.7642276422764228,0.6016260162601627,0.3902439024390244,0.008130081300813,0.0,0.4796747967479675,0.4715447154471545,0.024390243902439,0.024390243902439,0.0,0.0,0.1138211382113821,0.8861788617886179,4
1510,Salt Lake City & County CoC,UT-500,2019,1844.0,0.1773318872017353,0.071583514099783,0.7510845986984815,0.6296095444685467,0.3622559652928416,0.0054229934924078,0.0027114967462039,0.7315618221258134,0.1100867678958785,0.0200650759219088,0.0526030368763557,0.0352494577006507,0.0504338394793926,0.2310195227765726,0.7689804772234273,3
1511,Utah Balance of State CoC,UT-503,2019,793.0,0.2648171500630517,0.0554854981084489,0.6796973518284993,0.5359394703656999,0.4615384615384615,0.0025220680958385,0.0,0.8436317780580076,0.0857503152585119,0.0050441361916771,0.030264817150063,0.0138713745271122,0.0214375788146279,0.1992433795712484,0.8007566204287516,3
1512,Provo/Mountainland CoC,UT-504,2019,161.0,0.1739130434782608,0.0869565217391304,0.7391304347826086,0.5403726708074534,0.4596273291925465,0.0,0.0,0.8757763975155279,0.031055900621118,0.0,0.062111801242236,0.0062111801242236,0.0248447204968944,0.1490683229813664,0.8509316770186336,3
1513,"Richmond/Henrico, Chesterfield, Hanover Counties CoC",VA-500,2019,497.0,0.1368209255533199,0.0402414486921529,0.8229376257545271,0.6740442655935613,0.3219315895372233,0.0020120724346076,0.0020120724346076,0.2676056338028169,0.6841046277665996,0.0040241448692152,0.0040241448692152,0.0020120724346076,0.0382293762575452,0.0744466800804829,0.9255533199195172,1
1514,"Norfolk, Chesapeake, Suffolk/Isle of Wight, Southampton Counties CoC",VA-501,2019,700.0,0.1871428571428571,0.0671428571428571,0.7457142857142857,0.6557142857142857,0.34,0.0042857142857142,0.0,0.2214285714285714,0.73,0.0114285714285714,0.0057142857142857,0.0,0.0314285714285714,0.0414285714285714,0.9585714285714284,1
1515,"Roanoke City & County, Salem CoC",VA-502,2019,319.0,0.1473354231974921,0.0501567398119122,0.8025078369905956,0.6175548589341693,0.3824451410658307,0.0,0.0,0.5329153605015674,0.4012539184952978,0.0031347962382445,0.0031347962382445,0.0,0.0595611285266457,0.0344827586206896,0.9655172413793104,4
1516,Virginia Beach CoC,VA-503,2019,260.0,0.2076923076923077,0.0615384615384615,0.7307692307692307,0.5884615384615385,0.4076923076923077,0.0,0.0038461538461538,0.4192307692307692,0.4961538461538461,0.0,0.0115384615384615,0.0153846153846153,0.0576923076923076,0.0692307692307692,0.9307692307692308,4
1517,Charlottesville CoC,VA-504,2019,165.0,0.0909090909090909,0.0606060606060606,0.8484848484848485,0.7212121212121212,0.2787878787878788,0.0,0.0,0.5272727272727272,0.3757575757575757,0.006060606060606,0.0181818181818181,0.0,0.0727272727272727,0.0727272727272727,0.9272727272727272,4
1518,"Newport News, Hampton/Virginia Peninsula CoC",VA-505,2019,427.0,0.1850117096018735,0.0444964871194379,0.7704918032786885,0.65807962529274,0.3395784543325527,0.0023419203747072,0.0,0.2529274004683841,0.6768149882903981,0.0023419203747072,0.0023419203747072,0.0046838407494145,0.0608899297423887,0.0304449648711943,0.9695550351288056,1
1519,Portsmouth CoC,VA-507,2019,119.0,0.2100840336134453,0.0252100840336134,0.7647058823529411,0.6554621848739496,0.3445378151260504,0.0,0.0,0.1260504201680672,0.865546218487395,0.0,0.0,0.0,0.0084033613445378,0.0252100840336134,0.9747899159663864,1
1520,Lynchburg CoC,VA-508,2019,78.0,0.2051282051282051,0.0641025641025641,0.7307692307692307,0.5897435897435898,0.4102564102564102,0.0,0.0,0.5769230769230769,0.3076923076923077,0.0,0.0256410256410256,0.0,0.0897435897435897,0.0256410256410256,0.9743589743589745,4
1521,"Harrisburg, Winchester/Western Virginia CoC",VA-513,2019,342.0,0.1929824561403508,0.0409356725146198,0.7660818713450293,0.6198830409356725,0.3801169590643274,0.0,0.0,0.7046783625730995,0.1725146198830409,0.0146198830409356,0.0146198830409356,0.0,0.0935672514619883,0.1286549707602339,0.8713450292397661,3
1522,"Fredericksburg/Spotsylvania, Stafford Counties CoC",VA-514,2019,221.0,0.2714932126696832,0.0723981900452488,0.6561085972850679,0.583710407239819,0.416289592760181,0.0,0.0,0.4253393665158371,0.4072398190045249,0.004524886877828,0.0090497737556561,0.0,0.1538461538461538,0.0950226244343891,0.9049773755656108,4
1523,Virginia Balance of State CoC,VA-521,2019,761.0,0.3232588699080158,0.0604467805519053,0.6162943495400789,0.4717477003942181,0.5243101182654402,0.0026281208935611,0.0013140604467805,0.5374507227332457,0.3771353482260184,0.0078843626806833,0.0105124835742444,0.0013140604467805,0.0657030223390276,0.0565045992115637,0.9434954007884364,0
1524,Arlington County CoC,VA-600,2019,215.0,0.1767441860465116,0.055813953488372,0.7674418604651163,0.6139534883720931,0.386046511627907,0.0,0.0,0.3906976744186046,0.5627906976744186,0.013953488372093,0.0,0.0,0.0325581395348837,0.1488372093023255,0.8511627906976744,1
1525,Fairfax County CoC,VA-601,2019,1034.0,0.3191489361702128,0.0851063829787234,0.5957446808510638,0.562862669245648,0.4352030947775628,0.0009671179883945,0.0009671179883945,0.304642166344294,0.5899419729206963,0.0531914893617021,0.006769825918762,0.0029013539651837,0.0425531914893617,0.1112185686653771,0.8887814313346228,1
1526,Loudoun County CoC,VA-602,2019,167.0,0.1317365269461078,0.18562874251497,0.6826347305389222,0.6047904191616766,0.3952095808383233,0.0,0.0,0.5449101796407185,0.3712574850299401,0.0419161676646706,0.0,0.0,0.0419161676646706,0.0958083832335329,0.9041916167664672,4
1527,Alexandria CoC,VA-603,2019,198.0,0.2323232323232323,0.0606060606060606,0.7070707070707071,0.5858585858585859,0.4141414141414141,0.0,0.0,0.3282828282828283,0.6363636363636364,0.0101010101010101,0.0,0.0,0.0252525252525252,0.1363636363636363,0.8636363636363636,1
1528,Prince William County CoC,VA-604,2019,280.0,0.3678571428571429,0.0428571428571428,0.5892857142857143,0.5464285714285714,0.45,0.0035714285714285,0.0,0.3107142857142857,0.5678571428571428,0.0178571428571428,0.0107142857142857,0.0,0.0928571428571428,0.1678571428571428,0.8321428571428572,1
1529,Virgin Islands CoC,VI-500,2019,314.0,0.0,0.019108280254777,0.9808917197452228,0.7515923566878981,0.232484076433121,0.0,0.0159235668789808,0.1464968152866242,0.7261146496815286,0.0,0.019108280254777,0.0,0.10828025477707,0.1401273885350318,0.8598726114649682,1
1530,Vermont Balance of State CoC,VT-500,2019,780.0,0.2564102564102564,0.1192307692307692,0.6243589743589744,0.541025641025641,0.4474358974358974,0.0076923076923076,0.0038461538461538,0.8846153846153846,0.0512820512820512,0.0038461538461538,0.0076923076923076,0.0,0.0525641025641025,0.0371794871794871,0.9628205128205128,3
1531,Burlington/Chittenden County CoC,VT-501,2019,309.0,0.1650485436893204,0.1391585760517799,0.6957928802588996,0.627831715210356,0.3624595469255663,0.0097087378640776,0.0,0.7605177993527508,0.145631067961165,0.0517799352750809,0.0064724919093851,0.0032362459546925,0.0323624595469255,0.0420711974110032,0.9579288025889968,3
1532,Seattle/King County CoC,WA-500,2019,11199.0,0.1384052147513171,0.1097419412447539,0.7518528440039289,0.5555853201178677,0.3986963121707295,0.0193767300651843,0.0263416376462184,0.4234306634520939,0.3187784623627109,0.0386641664434324,0.1036699705330833,0.0349138315921064,0.0805429056165729,0.1457272970800964,0.8542727029199035,4
1533,Washington Balance of State CoC,WA-501,2019,5509.0,0.1936830640769649,0.0907605736068252,0.7155563623162099,0.5694318388092213,0.4253040479215829,0.0032673806498457,0.0019967326193501,0.8217462334361954,0.0462878925394808,0.0054456344164095,0.0689780359411871,0.0098021419495371,0.04774006171719,0.1584679615175168,0.8415320384824833,3
1534,Spokane City & County CoC,WA-502,2019,1309.0,0.1466768525592055,0.0802139037433155,0.773109243697479,0.6027501909854851,0.3903743315508021,0.0045836516424751,0.0022918258212375,0.7303284950343774,0.0924369747899159,0.0022918258212375,0.0756302521008403,0.0221543162719633,0.0771581359816653,0.0825057295645531,0.917494270435447,3
1535,"Tacoma, Lakewood/Pierce County CoC",WA-503,2019,1486.0,0.1628532974427994,0.1009421265141319,0.7362045760430687,0.6130551816958277,0.3849259757738896,0.0006729475100942,0.0013458950201884,0.5383580080753702,0.215343203230148,0.0141318977119784,0.0423956931359354,0.0363391655450874,0.1534320323014804,0.1386271870794078,0.8613728129205922,4
1536,Everett/Snohomish County CoC,WA-504,2019,1116.0,0.2096774193548387,0.0815412186379928,0.7087813620071685,0.5439068100358423,0.449820788530466,0.0,0.0062724014336917,0.7437275985663082,0.0851254480286738,0.010752688172043,0.0259856630824372,0.0474910394265232,0.0869175627240143,0.1460573476702509,0.8539426523297491,3
1537,Vancouver/Clark County CoC,WA-508,2019,958.0,0.2839248434237996,0.0501043841336116,0.6659707724425887,0.5469728601252609,0.4457202505219206,0.0041753653444676,0.0031315240083507,0.767223382045929,0.0782881002087682,0.011482254697286,0.0198329853862212,0.0563674321503131,0.0668058455114822,0.092901878914405,0.907098121085595,3
1538,Wisconsin Balance of State CoC,WI-500,2019,2875.0,0.3269565217391304,0.0657391304347826,0.607304347826087,0.5325217391304348,0.464,0.0024347826086956,0.0010434782608695,0.6573913043478261,0.1676521739130435,0.0111304347826086,0.0761739130434782,0.0003478260869565,0.0873043478260869,0.0907826086956521,0.909217391304348,0
1539,Milwaukee City & County CoC,WI-501,2019,885.0,0.2225988700564971,0.055367231638418,0.7220338983050848,0.6632768361581921,0.335593220338983,0.0011299435028248,0.0,0.3186440677966101,0.6237288135593221,0.0033898305084745,0.0112994350282485,0.0022598870056497,0.0406779661016949,0.1096045197740113,0.8903954802259887,1
1540,Racine City & County CoC,WI-502,2019,200.0,0.155,0.03,0.815,0.615,0.385,0.0,0.0,0.57,0.355,0.005,0.0,0.005,0.065,0.07,0.93,4
